Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16155,17,5,796.9,4,4,3,443,Loyal Customers
16156,18,11,3096.14,4,4,4,444,Champions
16158,158,9,628.32,1,4,2,142,At Risk
16159,106,3,884.59,2,3,3,233,At Risk
16161,4,25,7256.24,4,4,4,444,Champions
16163,1,5,1992.98,4,4,4,444,Champions
16165,141,1,79.9,1,1,1,111,Lost
16166,64,2,435.83,2,2,2,222,Potential
16167,50,5,1386.12,3,4,3,343,Loyal Customers
16168,5,40,6848.87,4,4,4,444,Champions
16170,31,14,4983.95,3,4,4,344,Loyal Customers
16172,109,3,744.34,2,3,3,233,At Risk
16174,127,4,1237.2,2,3,3,233,At Risk
16175,107,3,798.85,2,3,3,233,At Risk
16176,57,4,2052.69,2,3,4,234,At Risk
16177,72,7,1915.3600000000001,2,4,4,244,At Risk
16178,37,1,414.7,3,1,2,312,Recent Customers
16180,114,5,5995.69,2,4,4,244,At Risk
16182,74,5,3354.0,2,4,4,244,At Risk
16183,30,3,739.1,3,3,3,333,Loyal Customers
16185,200,1,115.31,1,1,1,111,Lost
16186,8,15,5019.17,4,4,4,444,Champions
16188,44,1,105.80000000000001,3,1,1,311,Recent Customers
16190,30,7,2508.4700000000003,3,4,4,344,Loyal Customers
16191,11,11,10507.5,4,4,4,444,Champions
16192,371,1,351.3,1,1,2,112,Lost
16193,46,1,315.98,3,1,2,312,Recent Customers
16194,11,1,308.6,4,1,2,412,Recent Customers
16195,359,1,323.25,1,1,2,112,Lost
16196,124,1,93.3,2,1,1,211,Potential
16197,105,9,2016.71,2,4,4,244,At Risk
16198,73,1,629.36,2,1,2,212,Potential
16199,28,7,942.75,3,4,3,343,Loyal Customers
16200,18,10,4562.83,4,4,4,444,Champions
16201,51,1,248.65,3,1,1,311,Recent Customers
16202,53,8,2136.72,3,4,4,344,Loyal Customers
16203,8,3,521.64,4,3,2,432,Loyal Customers
16204,16,2,538.53,4,2,2,422,Recent Customers
16205,32,3,1069.23,3,3,3,333,Loyal Customers
16206,23,9,2065.26,3,4,4,344,Loyal Customers
16208,30,8,2776.19,3,4,4,344,Loyal Customers
16209,18,4,1884.16,4,3,4,434,Loyal Customers
16210,4,19,17403.21,4,4,4,444,Champions
16211,57,2,543.5699999999999,2,2,2,222,Potential
16212,254,2,603.37,1,2,2,122,Potential
16214,71,1,975.5,2,1,3,213,Potential
16218,9,7,1355.29,4,4,3,443,Loyal Customers
16219,136,1,40.8,2,1,1,211,Potential
16221,3,7,1370.65,4,4,3,443,Loyal Customers
16222,357,1,498.50000000000006,1,1,2,112,Lost
16223,10,2,1102.3500000000001,4,2,3,423,Recent Customers
16224,23,1,321.24,3,1,2,312,Recent Customers
16225,38,10,1771.0900000000001,3,4,4,344,Loyal Customers
16226,14,2,417.05,4,2,2,422,Recent Customers
16227,130,2,713.0,2,2,3,223,Potential
16228,21,3,890.81,3,3,3,333,Loyal Customers
16229,17,4,1857.26,4,3,4,434,Loyal Customers
16231,15,4,1078.22,4,3,3,433,Loyal Customers
16232,56,3,1722.09,2,3,3,233,At Risk
16233,2,7,1429.03,4,4,3,443,Loyal Customers
16234,112,3,333.18,2,3,2,232,At Risk
16235,11,4,1186.4,4,3,3,433,Loyal Customers
16237,73,1,136.65,2,1,1,211,Potential
16238,58,1,63.66,2,1,1,211,Potential
16239,18,4,1078.0,4,3,3,433,Loyal Customers
16241,5,4,1721.44,4,3,3,433,Loyal Customers
16242,17,7,3871.19,4,4,4,444,Champions
16244,8,1,1056.63,4,1,3,413,Recent Customers
16246,95,2,827.25,2,2,3,223,Potential
16250,9,2,401.94,4,2,2,422,Recent Customers
16251,148,1,128.31,1,1,1,111,Lost
16252,18,1,295.09000000000003,4,1,1,411,Recent Customers
16253,56,5,3626.29,2,4,4,244,At Risk
16254,14,3,985.14,4,3,3,433,Loyal Customers
16255,1,8,2286.89,4,4,4,444,Champions
16256,129,2,876.9399999999999,2,2,3,223,Potential
16258,23,10,6739.01,3,4,4,344,Loyal Customers
16259,46,3,361.94,3,3,2,332,Loyal Customers
16261,22,2,312.62,3,2,2,322,Recent Customers
16262,14,1,755.15,4,1,3,413,Recent Customers
16263,59,1,351.01,2,1,2,212,Potential
16264,74,2,837.53,2,2,3,223,Potential
16265,22,3,1488.17,3,3,3,333,Loyal Customers
16266,59,7,896.06,2,4,3,243,At Risk
16267,227,1,186.66,1,1,1,111,Lost
16269,73,1,717.57,2,1,3,213,Potential
16271,93,5,2033.78,2,4,4,244,At Risk
16273,284,2,336.03999999999996,1,2,2,122,Potential
16274,9,1,357.95,4,1,2,412,Recent Customers
16275,110,2,1591.24,2,2,3,223,Potential
16276,115,2,1818.79,2,2,4,224,Potential
16277,369,1,188.69,1,1,1,111,Lost
16278,116,2,551.46,2,2,2,222,Potential
16279,21,6,4195.5,3,4,4,344,Loyal Customers
16280,361,1,238.05,1,1,1,111,Lost
16281,59,2,1361.96,2,2,3,223,Potential
16282,123,2,1139.28,2,2,3,223,Potential
16283,54,3,2833.01,2,3,4,234,At Risk
16284,29,1,205.8,3,1,1,311,Recent Customers
16285,282,1,176.9,1,1,1,111,Lost
16286,113,2,328.95,2,2,2,222,Potential
16287,12,4,864.48,4,3,3,433,Loyal Customers
16288,106,1,129.85,2,1,1,211,Potential
16289,98,1,136.31,2,1,1,211,Potential
16290,100,4,2069.3,2,3,4,234,At Risk
16291,318,1,117.72,1,1,1,111,Lost
16292,16,4,951.51,4,3,3,433,Loyal Customers
16293,3,6,2408.96,4,4,4,444,Champions
16294,112,1,126.05000000000001,2,1,1,211,Potential
16296,262,4,1313.67,1,3,3,133,At Risk
16298,33,4,487.5,3,3,2,332,Loyal Customers
16299,113,1,193.65,2,1,1,211,Potential
16300,66,3,1392.43,2,3,3,233,At Risk
16301,372,1,107.33,1,1,1,111,Lost
16303,28,4,2567.64,3,3,4,334,Loyal Customers
16304,330,1,381.66,1,1,2,112,Lost
16306,3,2,560.55,4,2,2,422,Recent Customers
16307,65,3,1194.92,2,3,3,233,At Risk
16308,42,3,2560.0,3,3,4,334,Loyal Customers
16310,50,2,460.08,3,2,2,322,Recent Customers
16312,68,1,171.15,2,1,1,211,Potential
16314,25,3,1491.4,3,3,3,333,Loyal Customers
16315,172,1,176.34,1,1,1,111,Lost
16316,16,5,2806.0,4,4,4,444,Champions
16317,186,2,850.86,1,2,3,123,Potential
16320,89,4,4590.53,2,3,4,234,At Risk
16321,262,2,230.9,1,2,1,121,Potential
16323,213,1,146.16,1,1,1,111,Lost
16325,60,9,3003.26,2,4,4,244,At Risk
16326,19,10,1716.03,3,4,3,343,Loyal Customers
16327,5,11,6887.12,4,4,4,444,Champions
16328,199,1,310.83,1,1,2,112,Lost
16329,63,4,1703.07,2,3,3,233,At Risk
16330,60,4,382.42,2,3,2,232,At Risk
16331,68,6,2037.7,2,4,4,244,At Risk
16332,67,4,417.21,2,3,2,232,At Risk
16334,128,1,277.48,2,1,1,211,Potential
16335,187,7,2774.0,1,4,4,144,At Risk
16336,56,4,3517.69,2,3,4,234,At Risk
16340,75,2,976.99,2,2,3,223,Potential
16341,73,3,1878.92,2,3,4,234,At Risk
16343,43,1,316.59,3,1,2,312,Recent Customers
16344,145,3,741.3199999999999,1,3,3,133,At Risk
16345,119,1,623.33,2,1,2,212,Potential
16346,21,1,224.51,3,1,1,311,Recent Customers
16347,24,9,2621.76,3,4,4,344,Loyal Customers
16348,66,1,328.77,2,1,2,212,Potential
16350,10,5,1137.42,4,4,3,443,Loyal Customers
16351,47,12,3176.13,3,4,4,344,Loyal Customers
16353,5,16,3323.75,4,4,4,444,Champions
16354,15,3,733.71,4,3,3,433,Loyal Customers
16355,11,1,416.35,4,1,2,412,Recent Customers
16356,12,3,204.10000000000002,4,3,1,431,Loyal Customers
16357,17,1,209.49,4,1,1,411,Recent Customers
16358,30,1,892.1500000000001,3,1,3,313,Recent Customers
16359,12,7,946.83,4,4,3,443,Loyal Customers
16362,73,1,212.17000000000002,2,1,1,211,Potential
16365,3,7,1766.78,4,4,4,444,Champions
16366,218,3,1220.83,1,3,3,133,At Risk
16367,19,1,557.91,3,1,2,312,Recent Customers
16368,71,1,142.78,2,1,1,211,Potential
16369,72,4,1111.15,2,3,3,233,At Risk
16371,84,1,157.2,2,1,1,211,Potential
16372,45,3,960.68,3,3,3,333,Loyal Customers
16373,18,2,309.49,4,2,2,422,Recent Customers
16374,38,3,1298.42,3,3,3,333,Loyal Customers
16375,106,2,104.0,2,2,1,221,Potential
16377,253,1,632.28,1,1,2,112,Lost
16381,31,2,258.7,3,2,1,321,Recent Customers
16382,44,2,353.1,3,2,2,322,Recent Customers
16383,32,5,2306.48,3,4,4,344,Loyal Customers
16384,65,2,774.45,2,2,3,223,Potential
16385,2,3,474.72,4,3,2,432,Loyal Customers
16386,23,1,785.39,3,1,3,313,Recent Customers
16387,31,4,824.19,3,3,3,333,Loyal Customers
16388,289,1,186.05,1,1,1,111,Lost
16390,172,3,467.5,1,3,2,132,At Risk
16391,36,4,1103.61,3,3,3,333,Loyal Customers
16392,49,2,541.86,3,2,2,322,Recent Customers
16393,5,11,2515.45,4,4,4,444,Champions
16395,29,9,2050.95,3,4,4,344,Loyal Customers
16396,112,1,137.8,2,1,1,211,Potential
16397,264,1,127.88,1,1,1,111,Lost
16399,25,1,233.25,3,1,1,311,Recent Customers
16400,31,8,2855.5099999999998,3,4,4,344,Loyal Customers
16401,15,11,2750.83,4,4,4,444,Champions
16402,5,1,211.8,4,1,1,411,Recent Customers
16406,86,2,389.61,2,2,2,222,Potential
16407,25,4,694.72,3,3,2,332,Loyal Customers
16408,227,1,231.93,1,1,1,111,Lost
16409,16,7,3680.16,4,4,4,444,Champions
16410,370,1,130.32,1,1,1,111,Lost
16411,5,3,695.54,4,3,2,432,Loyal Customers
16412,29,4,495.4,3,3,2,332,Loyal Customers
16413,11,1,266.78000000000003,4,1,1,411,Recent Customers
16414,67,3,433.46,2,3,2,232,At Risk
16415,219,2,509.09000000000003,1,2,2,122,Potential
16416,26,6,1921.48,3,4,4,344,Loyal Customers
16417,128,1,35.7,2,1,1,211,Potential
16418,44,2,426.67,3,2,2,322,Recent Customers
16419,213,2,515.19,1,2,2,122,Potential
16420,32,1,75.0,3,1,1,311,Recent Customers
16421,12,3,526.27,4,3,2,432,Loyal Customers
16422,5,59,28967.07,4,4,4,444,Champions
16424,18,1,309.5,4,1,2,412,Recent Customers
16428,49,3,660.28,3,3,2,332,Loyal Customers
16430,17,6,817.09,4,4,3,443,Loyal Customers
16433,44,1,200.26,3,1,1,311,Recent Customers
16434,82,5,1219.49,2,4,3,243,At Risk
16435,148,3,1011.5699999999999,1,3,3,133,At Risk
16436,304,3,329.34,1,3,2,132,At Risk
16437,17,2,301.25,4,2,1,421,Recent Customers
16439,358,1,310.70000000000005,1,1,2,112,Lost
16440,129,1,216.3,2,1,1,211,Potential
16441,53,3,653.23,3,3,2,332,Loyal Customers
16442,240,2,282.68,1,2,1,121,Potential
16443,156,1,162.24,1,1,1,111,Lost
16444,26,13,3001.91,3,4,4,344,Loyal Customers
16445,22,3,372.22,3,3,2,332,Loyal Customers
16447,226,2,516.13,1,2,2,122,Potential
16448,107,1,178.98000000000002,2,1,1,211,Potential
16450,220,2,1193.81,1,2,3,123,Potential
16451,197,2,746.1800000000001,1,2,3,123,Potential
16452,266,2,332.17,1,2,2,122,Potential
16453,166,2,251.71,1,2,1,121,Potential
16454,242,2,24.05,1,2,1,121,Potential
16455,7,6,2543.19,4,4,4,444,Champions
16456,9,9,4704.54,4,4,4,444,Champions
16458,11,12,2232.6,4,4,4,444,Champions
16459,365,1,71.78999999999999,1,1,1,111,Lost
16461,226,2,1463.8,1,2,3,123,Potential
16465,56,2,746.24,2,2,3,223,Potential
16466,19,8,2235.13,3,4,4,344,Loyal Customers
16467,144,7,2869.16,1,4,4,144,At Risk
16468,106,2,712.62,2,2,3,223,Potential
16469,150,1,178.48000000000002,1,1,1,111,Lost
16470,32,7,1696.21,3,4,3,343,Loyal Customers
16471,29,3,966.03,3,3,3,333,Loyal Customers
16472,70,2,789.6,2,2,3,223,Potential
16473,10,1,154.72,4,1,1,411,Recent Customers
16476,67,1,350.35,2,1,2,212,Potential
16477,7,5,1825.56,4,4,4,444,Champions
16481,318,1,453.38,1,1,2,112,Lost
16485,68,4,1931.03,2,3,4,234,At Risk
16486,173,1,134.36,1,1,1,111,Lost
16487,213,2,209.4,1,2,1,121,Potential
16489,16,2,303.7,4,2,1,421,Recent Customers
16490,72,1,205.41000000000003,2,1,1,211,Potential
16491,49,1,801.66,3,1,3,313,Recent Customers
16492,176,1,385.56,1,1,2,112,Lost
16493,80,3,780.46,2,3,3,233,At Risk
16496,67,3,731.25,2,3,3,233,At Risk
16497,49,17,3729.59,3,4,4,344,Loyal Customers
16499,10,6,2212.89,4,4,4,444,Champions
16500,10,3,443.05,4,3,2,432,Loyal Customers
16501,19,1,1237.23,3,1,3,313,Recent Customers
16502,256,2,266.5,1,2,1,121,Potential
16503,31,7,2182.41,3,4,4,344,Loyal Customers
16507,208,1,152.76,1,1,1,111,Lost
16508,266,1,248.8,1,1,1,111,Lost
16510,8,6,1851.9,4,4,4,444,Champions
16511,33,3,868.76,3,3,3,333,Loyal Customers
16515,15,5,1589.17,4,4,3,443,Loyal Customers
16518,57,2,475.05,2,2,2,222,Potential
16519,1,3,341.18,4,3,2,432,Loyal Customers
16520,1,4,1436.05,4,3,3,433,Loyal Customers
16521,51,3,1148.01,3,3,3,333,Loyal Customers
16522,71,2,433.36,2,2,2,222,Potential
16523,51,7,2497.86,3,4,4,344,Loyal Customers
16524,82,2,308.14,2,2,2,222,Potential
16525,2,23,11555.19,4,4,4,444,Champions
16526,220,1,426.85,1,1,2,112,Lost
16527,60,1,1044.38,2,1,3,213,Potential
16529,113,3,1556.75,2,3,3,233,At Risk
16530,304,1,48.35,1,1,1,111,Lost
16531,17,4,1053.74,4,3,3,433,Loyal Customers
16532,67,2,2007.84,2,2,4,224,Potential
16534,278,1,635.9,1,1,2,112,Lost
16535,21,2,407.84,3,2,2,322,Recent Customers
16537,277,1,23.35,1,1,1,111,Lost
16538,177,3,399.62,1,3,2,132,At Risk
16539,9,7,2343.2,4,4,4,444,Champions
16540,50,1,226.70000000000002,3,1,1,311,Recent Customers
16541,371,1,424.03,1,1,2,112,Lost
16542,37,1,137.7,3,1,1,311,Recent Customers
16543,227,1,292.21,1,1,1,111,Lost
16544,155,4,376.70000000000005,1,3,2,132,At Risk
16545,11,1,350.52,4,1,2,412,Recent Customers
16546,8,4,4819.32,4,3,4,434,Loyal Customers
16547,182,1,111.71,1,1,1,111,Lost
16548,235,1,30.15,1,1,1,111,Lost
16549,33,24,9027.55,3,4,4,344,Loyal Customers
16550,4,14,7136.16,4,4,4,444,Champions
16551,59,4,1315.0,2,3,3,233,At Risk
16552,9,1,95.28999999999999,4,1,1,411,Recent Customers
16553,32,21,10924.19,3,4,4,344,Loyal Customers
16554,22,5,2004.6200000000001,3,4,4,344,Loyal Customers
16555,141,4,1629.79,1,3,3,133,At Risk
16556,11,10,4698.79,4,4,4,444,Champions
16558,2,19,5535.02,4,4,4,444,Champions
16559,33,1,185.20000000000002,3,1,1,311,Recent Customers
16560,33,6,2206.9700000000003,3,4,4,344,Loyal Customers
16562,112,1,223.86,2,1,1,211,Potential
16563,36,5,3345.02,3,4,4,344,Loyal Customers
16564,205,1,87.80000000000001,1,1,1,111,Lost
16565,42,3,599.35,3,3,2,332,Loyal Customers
16568,63,2,1020.9,2,2,3,223,Potential
16569,267,4,1331.03,1,3,3,133,At Risk
16570,15,10,3695.91,4,4,4,444,Champions
16571,31,7,2827.05,3,4,4,344,Loyal Customers
16574,59,2,850.34,2,2,3,223,Potential
16576,56,2,540.87,2,2,2,222,Potential
16577,302,1,380.0,1,1,2,112,Lost
16578,262,1,156.6,1,1,1,111,Lost
16579,61,1,295.05,2,1,1,211,Potential
16583,9,2,297.95,4,2,1,421,Recent Customers
16584,68,3,2227.59,2,3,4,234,At Risk
16585,229,2,341.59000000000003,1,2,2,122,Potential
16586,80,2,998.83,2,2,3,223,Potential
16588,22,4,1361.28,3,3,3,333,Loyal Customers
16589,86,1,153.12,2,1,1,211,Potential
16590,36,2,605.9,3,2,2,322,Recent Customers
16592,11,12,3694.23,4,4,4,444,Champions
16593,26,5,741.11,3,4,3,343,Loyal Customers
16595,12,4,1450.02,4,3,3,433,Loyal Customers
16596,2,3,329.48,4,3,2,432,Loyal Customers
16599,21,1,172.8,3,1,1,311,Recent Customers
16600,10,7,1339.89,4,4,3,443,Loyal Customers
16601,26,2,439.45,3,2,2,322,Recent Customers
16602,24,1,235.25,3,1,1,311,Recent Customers
16604,198,2,432.45000000000005,1,2,2,122,Potential
16605,360,1,60.48,1,1,1,111,Lost
16606,40,2,357.66,3,2,2,322,Recent Customers
16607,35,11,2359.16,3,4,4,344,Loyal Customers
16608,89,2,1288.72,2,2,3,223,Potential
16611,39,5,1655.64,3,4,3,343,Loyal Customers
16612,15,5,2057.77,4,4,4,444,Champions
16614,38,2,673.6,3,2,2,322,Recent Customers
16615,262,1,291.5,1,1,1,111,Lost
16619,19,3,1712.1200000000001,3,3,3,333,Loyal Customers
16620,25,4,1579.97,3,3,3,333,Loyal Customers
16622,179,1,225.4,1,1,1,111,Lost
16623,37,3,885.79,3,3,3,333,Loyal Customers
16625,58,4,1320.95,2,3,3,233,At Risk
16628,43,2,130.05,3,2,1,321,Recent Customers
16630,43,1,106.80000000000001,3,1,1,311,Recent Customers
16631,117,7,1892.52,2,4,4,244,At Risk
16632,121,2,406.4,2,2,2,222,Potential
16634,8,5,1596.71,4,4,3,443,Loyal Customers
16635,42,1,473.0,3,1,2,312,Recent Customers
16636,74,4,3802.04,2,3,4,234,At Risk
16638,4,6,749.8100000000001,4,4,3,443,Loyal Customers
16639,45,1,490.47,3,1,2,312,Recent Customers
16640,33,1,179.4,3,1,1,311,Recent Customers
16641,337,1,323.4,1,1,2,112,Lost
16642,51,1,389.12,3,1,2,312,Recent Customers
16643,58,1,435.6,2,1,2,212,Potential
16645,371,1,160.39,1,1,1,111,Lost
16646,85,1,678.8,2,1,2,212,Potential
16647,78,2,327.84,2,2,2,222,Potential
16648,91,2,382.14,2,2,2,222,Potential
16649,156,1,306.58,1,1,1,111,Lost
16650,56,6,1397.69,2,4,3,243,At Risk
16651,222,1,136.2,1,1,1,111,Lost
16652,40,9,10776.42,3,4,4,344,Loyal Customers
16654,4,5,1110.2,4,4,3,443,Loyal Customers
16655,47,7,2753.85,3,4,4,344,Loyal Customers
16656,56,15,8207.37,2,4,4,244,At Risk
16658,4,6,690.83,4,4,2,442,Loyal Customers
16660,58,3,611.9,2,3,2,232,At Risk
16661,176,4,986.63,1,3,3,133,At Risk
16662,30,1,163.8,3,1,1,311,Recent Customers
16663,365,1,165.0,1,1,1,111,Lost
16664,205,1,109.2,1,1,1,111,Lost
16666,257,1,106.96,1,1,1,111,Lost
16668,23,7,555.7,3,4,2,342,Loyal Customers
16670,29,9,3934.25,3,4,4,344,Loyal Customers
16673,315,1,188.83,1,1,1,111,Lost
16675,77,2,608.86,2,2,2,222,Potential
16676,38,2,769.78,3,2,3,323,Recent Customers
16677,47,2,880.62,3,2,3,323,Recent Customers
16679,2,3,663.31,4,3,2,432,Loyal Customers
16680,164,2,637.75,1,2,2,122,Potential
16681,277,1,151.5,1,1,1,111,Lost
16683,169,1,320.25,1,1,2,112,Lost
16684,15,27,80489.21,4,4,4,444,Champions
16686,25,9,2008.09,3,4,4,344,Loyal Customers
16687,26,1,157.63,3,1,1,311,Recent Customers
16690,29,2,127.45,3,2,1,321,Recent Customers
16691,54,2,178.83,2,2,1,221,Potential
16692,44,2,638.6999999999999,3,2,2,322,Recent Customers
16693,47,3,717.45,3,3,3,333,Loyal Customers
16694,359,1,98.30000000000001,1,1,1,111,Lost
16695,197,2,193.15,1,2,1,121,Potential
16699,16,7,994.6,4,4,3,443,Loyal Customers
16700,2,13,4091.16,4,4,4,444,Champions
16701,59,13,4518.43,2,4,4,244,At Risk
16702,51,4,1110.83,3,3,3,333,Loyal Customers
16704,254,2,695.66,1,2,2,122,Potential
16705,36,22,29480.061,3,4,4,344,Loyal Customers
16707,36,4,551.11,3,3,2,332,Loyal Customers
16709,15,9,6057.59,4,4,4,444,Champions
16710,4,13,3866.05,4,4,4,444,Champions
16711,15,4,1217.45,4,3,3,433,Loyal Customers
16712,37,2,621.5600000000001,3,2,2,322,Recent Customers
16713,2,18,7637.56,4,4,4,444,Champions
16714,306,1,368.27,1,1,2,112,Lost
16715,198,1,323.8,1,1,2,112,Lost
16716,266,1,1248.48,1,1,3,113,Lost
16717,2,9,3127.85,4,4,4,444,Champions
16718,5,5,3023.78,4,4,4,444,Champions
16719,4,8,2182.88,4,4,4,444,Champions
16720,12,2,640.24,4,2,2,422,Recent Customers
16722,2,11,4258.27,4,4,4,444,Champions
16723,79,2,712.48,2,2,3,223,Potential
16724,40,1,147.35,3,1,1,311,Recent Customers
16725,7,8,1101.09,4,4,3,443,Loyal Customers
16726,19,2,706.39,3,2,3,323,Recent Customers
16727,28,3,1164.6,3,3,3,333,Loyal Customers
16731,284,1,174.05,1,1,1,111,Lost
16732,39,3,3783.89,3,3,4,334,Loyal Customers
16733,165,1,259.68,1,1,1,111,Lost
16735,29,9,3970.0,3,4,4,344,Loyal Customers
16736,141,5,2956.56,1,4,4,144,At Risk
16737,213,1,417.6,1,1,2,112,Lost
16739,172,1,463.43,1,1,2,112,Lost
16740,31,1,236.81,3,1,1,311,Recent Customers
16741,261,1,173.06,1,1,1,111,Lost
16742,128,13,2387.71,2,4,4,244,At Risk
16743,92,7,2015.17,2,4,4,244,At Risk
16746,19,24,11368.74,3,4,4,344,Loyal Customers
16748,24,9,2121.43,3,4,4,344,Loyal Customers
16749,227,2,4387.08,1,2,4,124,Potential
16752,8,1,207.5,4,1,1,411,Recent Customers
16754,8,29,65500.07,4,4,4,444,Champions
16755,103,4,1403.75,2,3,3,233,At Risk
16756,40,6,1072.97,3,4,3,343,Loyal Customers
16757,45,1,163.65,3,1,1,311,Recent Customers
16760,66,1,228.0,2,1,1,211,Potential
16763,374,1,352.85,1,1,2,112,Lost
16765,18,1,420.75,4,1,2,412,Recent Customers
16767,54,4,2493.2,2,3,4,234,At Risk
16768,19,6,1230.03,3,4,3,343,Loyal Customers
16769,114,3,761.36,2,3,3,233,At Risk
16770,8,5,1162.03,4,4,3,443,Loyal Customers
16771,93,5,1720.79,2,4,3,243,At Risk
16772,59,3,3723.55,2,3,4,234,At Risk
16773,72,2,249.65,2,2,1,221,Potential
16774,59,4,932.93,2,3,3,233,At Risk
16775,3,6,1361.23,4,4,3,443,Loyal Customers
16776,51,1,231.57,3,1,1,311,Recent Customers
16777,49,3,1081.41,3,3,3,333,Loyal Customers
16779,2,32,22638.52,4,4,4,444,Champions
16780,43,1,180.36,3,1,1,311,Recent Customers
16781,8,2,623.0,4,2,2,422,Recent Customers
16782,1,26,8158.51,4,4,4,444,Champions
16783,72,1,391.95,2,1,2,212,Potential
16784,12,4,788.9300000000001,4,3,3,433,Loyal Customers
16785,45,1,533.78,3,1,2,312,Recent Customers
16786,29,1,51.84,3,1,1,311,Recent Customers
16787,33,4,1035.43,3,3,3,333,Loyal Customers
16788,40,3,1352.82,3,3,3,333,Loyal Customers
16791,19,8,2316.91,3,4,4,344,Loyal Customers
16792,19,3,513.08,3,3,2,332,Loyal Customers
16794,16,5,868.1999999999999,4,4,3,443,Loyal Customers
16795,1,3,2077.5099999999998,4,3,4,434,Loyal Customers
16797,29,5,1827.77,3,4,4,344,Loyal Customers
16798,190,3,848.71,1,3,3,133,At Risk
16799,68,2,495.98,2,2,2,222,Potential
16802,315,2,582.61,1,2,2,122,Potential
16805,213,3,636.65,1,3,2,132,At Risk
16807,106,3,1002.29,2,3,3,233,At Risk
16809,68,4,812.74,2,3,3,233,At Risk
16810,56,1,532.5,2,1,2,212,Potential
16812,14,3,1912.65,4,3,4,434,Loyal Customers
16814,5,16,5990.610000000001,4,4,4,444,Champions
16815,89,2,410.97,2,2,2,222,Potential
16817,4,5,1200.15,4,4,3,443,Loyal Customers
16819,101,2,182.59,2,2,1,221,Potential
16821,17,1,113.35,4,1,1,411,Recent Customers
16822,322,1,181.39,1,1,1,111,Lost
16823,23,6,1901.71,3,4,4,344,Loyal Customers
16824,29,1,225.6,3,1,1,311,Recent Customers
16825,14,3,1051.71,4,3,3,433,Loyal Customers
16827,29,5,392.13,3,4,2,342,Loyal Customers
16829,24,1,316.1,3,1,2,312,Recent Customers
16830,78,3,881.59,2,3,3,233,At Risk
16831,200,1,91.8,1,1,1,111,Lost
16832,64,2,218.46,2,2,1,221,Potential
16833,75,2,1302.51,2,2,3,223,Potential
16834,310,1,485.5,1,1,2,112,Lost
16835,9,5,1357.56,4,4,3,443,Loyal Customers
16836,42,2,530.5,3,2,2,322,Recent Customers
16838,166,2,570.76,1,2,2,122,Potential
16839,5,11,5716.14,4,4,4,444,Champions
16840,239,2,139.85,1,2,1,121,Potential
16841,64,6,2136.2400000000002,2,4,4,244,At Risk
16843,58,19,9374.86,2,4,4,244,At Risk
16844,198,2,614.34,1,2,2,122,Potential
16845,254,1,253.88,1,1,1,111,Lost
16846,213,2,628.09,1,2,2,122,Potential
16847,254,1,421.45,1,1,2,112,Lost
16848,12,3,1130.2,4,3,3,433,Loyal Customers
16854,53,2,1408.96,3,2,3,323,Recent Customers
16856,53,2,323.09000000000003,3,2,2,322,Recent Customers
16857,78,1,352.8,2,1,2,212,Potential
16858,4,10,4292.59,4,4,4,444,Champions
16859,52,5,1184.6,3,4,3,343,Loyal Customers
16860,88,3,1610.62,2,3,3,233,At Risk
16861,26,3,772.83,3,3,3,333,Loyal Customers
16862,183,4,662.33,1,3,2,132,At Risk
16863,2,2,495.72,4,2,2,422,Recent Customers
16864,70,2,409.25,2,2,2,222,Potential
16865,37,1,130.95,3,1,1,311,Recent Customers
16867,325,1,76.74000000000001,1,1,1,111,Lost
16868,30,3,393.39,3,3,2,332,Loyal Customers
16870,105,1,450.16,2,1,2,212,Potential
16872,63,3,533.11,2,3,2,232,At Risk
16873,65,6,7493.77,2,4,4,244,At Risk
16874,15,1,217.74,4,1,1,411,Recent Customers
16875,73,6,2139.0,2,4,4,244,At Risk
16876,39,1,136.01,3,1,1,311,Recent Customers
16880,129,1,321.78000000000003,2,1,2,212,Potential
16883,7,18,2119.86,4,4,4,444,Champions
16884,192,2,644.08,1,2,2,122,Potential
16885,21,1,239.23,3,1,1,311,Recent Customers
16886,92,1,134.0,2,1,1,211,Potential
16887,36,2,465.84000000000003,3,2,2,322,Recent Customers
16888,36,3,437.15,3,3,2,332,Loyal Customers
16889,33,3,952.23,3,3,3,333,Loyal Customers
16890,112,3,285.41,2,3,1,231,At Risk
16891,7,7,1247.1200000000001,4,4,3,443,Loyal Customers
16892,190,2,236.56,1,2,1,121,Potential
16893,2,2,255.84,4,2,1,421,Recent Customers
16894,138,3,1324.06,1,3,3,133,At Risk
16895,74,4,902.28,2,3,3,233,At Risk
16896,191,1,103.95,1,1,1,111,Lost
16898,4,3,507.56,4,3,2,432,Loyal Customers
16899,14,2,439.46000000000004,4,2,2,422,Recent Customers
16901,365,1,204.26,1,1,1,111,Lost
16903,16,2,689.04,4,2,2,422,Recent Customers
16904,3,7,1378.1,4,4,3,443,Loyal Customers
16905,7,11,1931.72,4,4,4,444,Champions
16906,64,3,869.03,2,3,3,233,At Risk
16907,1,5,726.25,4,4,3,443,Loyal Customers
16908,358,1,252.59,1,1,1,111,Lost
16911,271,2,255.25,1,2,1,121,Potential
16912,57,4,1904.93,2,3,4,234,At Risk
